danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,type,uri,analysis_url,track_href
0.673,0.649,1,-8.433,0,0.196,0.188,0,0.122,0.47,153.075,2BJSMvOGABRxokHKB0OI8i,153800,4,audio_features,spotify:track:2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/audio-analysis/2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/tracks/2BJSMvOGABRxokHKB0OI8i
0.852,0.807,9,-6.799,1,0.174,0.0259,0,0.17,0.487,116.019,7lFW3IxUi53gZvwvXmbk99,204168,4,audio_features,spotify:track:7lFW3IxUi53gZvwvXmbk99,https://api.spotify.com/v1/audio-analysis/7lFW3IxUi53gZvwvXmbk99,https://api.spotify.com/v1/tracks/7lFW3IxUi53gZvwvXmbk99
0.709,0.751,6,-3.801,1,0.16,0.472,4.71e-06,0.182,0.37,104.999,7oHkit3F3vimtsBbnZkU0G,140527,4,audio_features,spotify:track:7oHkit3F3vimtsBbnZkU0G,https://api.spotify.com/v1/audio-analysis/7oHkit3F3vimtsBbnZkU0G,https://api.spotify.com/v1/tracks/7oHkit3F3vimtsBbnZkU0G
0.567,0.723,9,-5.33,0,0.29,0.0121,0,0.264,0.272,128.463,7oopoWQa0jicMSf9SFtxMK,175907,4,audio_features,spotify:track:7oopoWQa0jicMSf9SFtxMK,https://api.spotify.com/v1/audio-analysis/7oopoWQa0jicMSf9SFtxMK,https://api.spotify.com/v1/tracks/7oopoWQa0jicMSf9SFtxMK
0.592,0.845,2,-4.836,1,0.271,0.22,4.95e-05,0.469,0.782,82.132,3VpdIi5XK2m8AaCXSVW320,194453,4,audio_features,spotify:track:3VpdIi5XK2m8AaCXSVW320,https://api.spotify.com/v1/audio-analysis/3VpdIi5XK2m8AaCXSVW320,https://api.spotify.com/v1/tracks/3VpdIi5XK2m8AaCXSVW320
0.776,0.562,9,-6.901,1,0.363,0.0399,0,0.138,0.521,169.03,2QbGvQssb0VLLS4x5NOmyJ,147867,4,audio_features,spotify:track:2QbGvQssb0VLLS4x5NOmyJ,https://api.spotify.com/v1/audio-analysis/2QbGvQssb0VLLS4x5NOmyJ,https://api.spotify.com/v1/tracks/2QbGvQssb0VLLS4x5NOmyJ
0.88,0.61,9,-5.257,1,0.402,0.196,0,0.105,0.383,135.993,0MHPgpKYfTVml3qEXspnLQ,170000,4,audio_features,spotify:track:0MHPgpKYfTVml3qEXspnLQ,https://api.spotify.com/v1/audio-analysis/0MHPgpKYfTVml3qEXspnLQ,https://api.spotify.com/v1/tracks/0MHPgpKYfTVml3qEXspnLQ
0.662,0.928,11,-4.489,1,0.373,0.126,0,0.676,0.567,92.261,4jtkMB1q0M4icd8Xnwpiwx,168938,4,audio_features,spotify:track:4jtkMB1q0M4icd8Xnwpiwx,https://api.spotify.com/v1/audio-analysis/4jtkMB1q0M4icd8Xnwpiwx,https://api.spotify.com/v1/tracks/4jtkMB1q0M4icd8Xnwpiwx
0.708,0.934,10,-3.512,0,0.133,0.11,0,0.27,0.736,130.091,33MpATo5CCG2ennj6LAlYq,295307,4,audio_features,spotify:track:33MpATo5CCG2ennj6LAlYq,https://api.spotify.com/v1/audio-analysis/33MpATo5CCG2ennj6LAlYq,https://api.spotify.com/v1/tracks/33MpATo5CCG2ennj6LAlYq
0.678,0.509,2,-8.494,0,0.138,0.15,0,0.489,0.351,141.037,5sG65w8uKtjsJw7nc845Nc,126000,4,audio_features,spotify:track:5sG65w8uKtjsJw7nc845Nc,https://api.spotify.com/v1/audio-analysis/5sG65w8uKtjsJw7nc845Nc,https://api.spotify.com/v1/tracks/5sG65w8uKtjsJw7nc845Nc
